window_id,horizon,ticker,published_at,entry_date,entry_price,exit_date,exit_price,exit_reason,return_pct,pnl,decision_score,actual_return_5d,actual_return_30d
8,30d,BYSI,2024-08-29,2024-08-29,1.9219199999999996,2024-10-01,2.5919974079999997,take_profit,34.59553946053948,29401.01877691112,0.15688079741120844,-5.39,12.25
8,30d,AEON,2024-09-04,2024-09-04,0.8508499999999999,2024-10-02,1.1474988524999998,take_profit,34.59553946053946,12550.885263355682,0.9478539407166471,-7.02,48.03
8,30d,ANNX,2024-08-21,2024-08-21,5.99599,2024-10-03,6.20379,horizon_expiry,3.2589249679338135,1741.136954862639,0.39917649725716786,5.34,21.21
8,30d,KPTI,2024-08-23,2024-08-23,0.7965957999999999,2024-10-07,0.86913,horizon_expiry,8.88752821989229,9813.165484750818,0.32784235990115373,-4.75,-14.98
8,30d,PVLA,2024-08-29,2024-08-29,17.19718,2024-10-11,16.533450000000002,horizon_expiry,-4.051616986819121,-1604.6575373960222,0.27329163076956287,-5.16,-9.89
8,30d,EOLS,2024-09-04,2024-09-04,15.605589999999998,2024-10-16,17.43255,horizon_expiry,11.48389602872904,13656.823883294273,0.05171693645802386,0.73,9.08
8,30d,AVTX,2024-09-05,2024-09-05,8.22822,2024-10-17,10.3896,horizon_expiry,26.015609189369744,25546.830678365004,0.593432127639824,7.14,27.41
8,30d,KOD,2024-09-05,2024-09-05,2.45245,2024-10-17,3.2967,horizon_expiry,34.15617797766262,23456.71154654592,0.24318145315671888,5.63,15.15
10,30d,PTN,2024-10-17,2024-10-17,0.9309299999999999,2024-10-30,1.2554987444999999,take_profit,34.5955394605395,69191.078921079,0.46889458537814876,7.14,-3.06
9,30d,VTYX,2024-09-19,2024-09-19,2.36236,2024-10-31,2.15784,horizon_expiry,-8.83994685955434,-5449.8098360532385,0.8482846059197591,6.96,3.91
9,30d,VIR,2024-09-19,2024-09-19,8.028019999999998,2024-10-31,7.48251,horizon_expiry,-6.9812988748167895,-1371.041058400191,0.4788158627633013,-2.84,-1.42
9,30d,NGNE,2024-10-01,2024-10-01,41.72167999999999,2024-11-04,56.267943732,take_profit,34.5955394605395,23102.861832001843,0.13994059404879972,13.82,5.41
10,30d,VIR,2024-10-08,2024-10-08,7.417409999999999,2024-11-06,10.0034899965,take_profit,34.5955394605395,69191.078921079,0.1259403375475039,4.64,33.29
11,30d,MIST,2024-11-05,2024-11-05,1.4914899999999998,2024-11-07,2.0114979885,take_profit,34.5955394605395,30318.877356950936,0.07566581953635523,8.38,3.35
9,30d,TYRA,2024-10-03,2024-10-03,22.242219999999996,2024-11-14,16.32366,horizon_expiry,-26.75620826201117,-23513.144645698063,0.23641733221104266,-1.81,-25.5
9,30d,RCKT,2024-10-04,2024-10-04,16.07606,2024-11-15,13.96602,horizon_expiry,-13.298931055645058,-11701.297586344139,0.5976228617637138,-0.83,0.3
10,30d,INSP,2024-10-17,2024-10-17,196.87668,2024-11-29,192.56724,horizon_expiry,-2.38432999290201,-942.7330824693927,0.05835997432911558,-2.11,-13.13
11,30d,TENX,2024-11-20,2024-11-20,4.86486,2024-12-04,6.560993439000001,take_profit,34.59553946053948,13461.150637728184,0.28531235116432974,4.33,15.67
11,30d,GDTC,2024-11-22,2024-11-22,2.0520499999999995,2024-12-04,2.7674972325,take_profit,34.59553946053951,9965.27929139607,0.7988684645217402,5.0,7.73
10,30d,INBX,2024-10-23,2024-10-23,15.675659999999999,2024-12-05,15.0849,horizon_expiry,-3.9609155872203115,-7921.831174440624,0.003994177232328866,4.1,-8.39
10,30d,MBRX,2024-10-24,2024-10-24,2.5525499999999997,2024-12-06,2.62737,horizon_expiry,2.7255297443932656,432.71878040378215,0.57809558604431,1.75,2.91
11,30d,ALDX,2024-11-04,2024-11-04,5.345339999999999,2024-12-17,5.32467,horizon_expiry,-0.5857195482176816,-253.12485519426264,0.2973806941095224,4.17,-5.88
11,30d,URGN,2024-11-04,2024-11-04,12.162149999999999,2024-12-17,11.318670000000001,horizon_expiry,-7.1212304179336865,-3903.949708539287,0.1907477824811201,4.75,2.05
11,30d,ZLAB,2024-11-05,2024-11-05,31.641609999999996,2024-12-18,26.123849999999997,horizon_expiry,-17.603261984758362,-7623.028278475853,1.1483325151265258,2.61,-7.59
11,30d,ACTU,2024-11-07,2024-11-07,8.4084,2024-12-20,6.763229999999999,horizon_expiry,-19.726499061093037,-5998.695260884888,0.249766079761891,2.97,-5.71
11,30d,PGEN,2024-11-08,2024-11-08,0.9409399999999999,2024-12-23,0.74925,horizon_expiry,-20.53127755191647,-9110.664764148321,0.18648447712239033,-8.0,-20.0
11,30d,BTAI,2024-11-12,2024-11-12,0.682682,2024-12-26,0.371628,horizon_expiry,-45.67229156276471,-12417.276095982052,0.07374107608144143,-6.3,-33.78
11,30d,NVO,2024-11-12,2024-11-12,106.91680999999998,2024-12-26,87.56235000000001,horizon_expiry,-18.26598619080546,-17085.07959857612,0.029434557193372457,-6.64,1.59
11,30d,PMVP,2024-11-13,2024-11-13,1.6816799999999998,2024-12-27,1.4985,horizon_expiry,-11.070715355716064,-6751.98415305814,0.5225756055713471,-2.5,-1.25
11,30d,HUMA,2024-11-13,2024-11-13,5.435429999999999,2024-12-27,5.4945,horizon_expiry,0.8847869997770242,251.03452595108683,0.09681240377906794,-8.16,-15.29
11,30d,EDSA,2024-11-14,2024-11-14,2.2022,2024-12-30,1.7982,horizon_expiry,-18.508437344147076,-9178.511729691832,0.41337980626490445,4.29,-9.52
11,30d,NUWE,2024-11-14,2024-11-14,1.9519499999999996,2024-12-30,1.11888,horizon_expiry,-42.793387354979586,-5459.251776703836,0.07059394991095386,-25.56,-33.89
11,30d,SRPT,2024-11-14,2024-11-14,112.69257999999999,2024-12-30,121.06881,horizon_expiry,7.21816314412563,7191.30227703946,0.031528711244950575,1.99,21.28
11,30d,IVVD,2024-11-19,2024-11-19,0.7219211999999998,2025-01-03,0.556443,horizon_expiry,-23.075922167928294,-4402.136840585175,0.21204995576511657,-12.75,-44.02
12,30d,SGMT,2024-12-19,2024-12-19,5.285279999999999,2025-01-06,7.127992872,take_profit,34.595539460539484,18272.397760239677,0.4371383783353907,-0.2,-16.57
11,30d,ZNTL,2024-11-21,2024-11-21,3.1231199999999997,2025-01-07,2.98701,horizon_expiry,-4.549234481801885,-1254.6993606542783,0.37332305174357827,7.74,-1.55
11,30d,NUVB,2024-11-21,2024-11-21,2.5725699999999994,2025-01-07,3.24675,horizon_expiry,25.954317550659,8809.918703001327,0.2062326481773524,3.21,-4.64
11,30d,XBIT,2024-11-21,2024-11-21,6.556549999999999,2025-01-07,4.255739999999999,horizon_expiry,-35.22146520689961,-11561.153639741628,0.025566742245232144,-0.29,-34.11
11,30d,ANAB,2024-11-25,2024-11-25,22.95293,2025-01-10,14.19579,horizon_expiry,-38.27617309329665,-11954.696719051059,0.6219664585258903,-3.45,-45.58
11,30d,KPTI,2024-11-25,2024-11-25,0.8674666,2025-01-10,0.7178814,horizon_expiry,-17.409261459925755,-5343.135226073289,0.11901966827133756,-5.71,-31.49
11,30d,VRCA,2024-11-27,2024-11-27,1.1511499999999997,2025-01-14,0.6550442999999999,horizon_expiry,-43.21022280503667,-7711.101076298904,0.4962008849119325,0.0,-46.54
11,30d,ACRS,2024-11-27,2024-11-27,3.6436399999999995,2025-01-14,2.4975,horizon_expiry,-31.592857965935412,-7773.858391392514,0.1288812462892305,-2.7,-32.92
12,30d,XNCR,2024-12-04,2024-12-04,26.666639999999997,2025-01-21,20.42955,horizon_expiry,-23.542179598623143,-9086.331845263514,0.39492516387465204,-0.47,-4.7
13,30d,AGEN,2025-01-13,2025-01-13,3.02302,2025-01-22,4.076995922999999,take_profit,34.595539460539456,35039.66903404289,0.017086225476555666,21.78,10.02
12,30d,NXTC,2024-12-16,2024-12-16,1.06106,2025-01-31,0.804195,horizon_expiry,-24.359770721427907,-26719.946894275476,0.415578685788791,4.44,-12.43
12,30d,KPTI,2024-12-16,2024-12-16,0.6906899999999999,2025-01-31,0.6214779,horizon_expiry,-10.200497196414295,-8709.187813118071,0.24626832190367118,-7.56,-4.64
12,30d,CCCC,2024-12-17,2024-12-17,4.294289999999999,2025-02-03,3.35664,horizon_expiry,-21.990982756790345,-19805.43415130778,0.07778280044806615,11.08,5.61
12,30d,LENZ,2024-12-18,2024-12-18,32.80277,2025-02-04,25.95402,horizon_expiry,-21.036656915913447,-19173.476995255507,0.09309012523663326,3.37,-25.69
12,30d,SIBN,2024-12-24,2024-12-24,13.163149999999998,2025-02-04,17.752482247499998,take_profit,34.595539460539456,20644.72508324559,0.2821073549242028,-0.94,19.36
12,30d,VTYX,2024-12-27,2024-12-27,2.48248,2025-02-12,1.6183800000000002,horizon_expiry,-34.93818787960129,-29309.243923873488,0.7026691313840455,-4.04,-8.07
13,30d,PVLA,2025-01-17,2025-01-17,13.213199999999997,2025-02-13,17.819982179999997,take_profit,34.595539460539484,34858.19704175941,0.23523384323903943,-0.38,59.02
13,30d,ALDX,2025-01-23,2025-01-23,4.99499,2025-02-18,6.7364932635,take_profit,34.59553946053946,38883.40119756624,0.0764054784898982,2.15,26.95
14,30d,CADL,2025-02-14,2025-02-14,8.868859999999998,2025-02-20,11.960988038999998,take_profit,34.59553946053948,8438.149359557483,0.21255637231194635,9.98,-7.25
14,30d,STTK,2025-02-11,2025-02-11,1.1511499999999997,2025-02-24,1.5524984474999997,take_profit,34.5955394605395,21129.205216956747,0.07086631392625314,5.88,1.68
13,30d,MGNX,2025-01-15,2025-01-15,3.1031,2025-02-28,2.45754,horizon_expiry,-20.96194675744158,-23560.02532006518,0.06711753295216777,-0.99,-15.51
13,30d,XBIT,2025-01-16,2025-01-16,3.89389,2025-03-03,3.34665,horizon_expiry,-14.225533165718938,-14445.683569049012,0.6103873928675244,0.26,-20.68
13,30d,ACXP,2025-01-17,2025-01-17,0.8008,2025-03-04,0.622377,horizon_expiry,-22.435877933255554,-17149.376334887274,0.4893069844490753,-4.72,-16.74
13,30d,AIM,2025-01-22,2025-01-22,0.23823799999999995,2025-03-06,0.13826159999999998,horizon_expiry,-42.080880024616945,-12417.914122800637,0.29229358181056675,-7.03,-38.51
14,30d,ZLAB,2025-02-10,2025-02-10,27.727699999999995,2025-03-07,37.39496260499999,take_profit,34.59553946053946,35145.41147980884,0.4820867304893794,14.3,30.93
15,30d,EYPT,2025-03-04,2025-03-04,5.545539999999999,2025-03-11,7.4789925209999994,take_profit,34.59553946053951,17955.835384175196,0.33188545125884433,7.75,-24.16
14,30d,VSTM,2025-01-29,2025-01-29,5.775769999999999,2025-03-13,7.20279,horizon_expiry,24.457843909795812,5852.5625215805885,0.2279492380671213,-8.2,-9.97
14,30d,NVO,2025-02-05,2025-02-05,86.51643,2025-03-20,78.71121000000001,horizon_expiry,-9.20343702906505,-9349.719254528332,0.4611937278917127,-3.74,0.0
14,30d,XNCR,2025-02-07,2025-02-07,17.267249999999997,2025-03-24,12.93705,horizon_expiry,-25.227226406916277,-25628.195611075076,0.310946457066323,-3.62,-19.01
14,30d,RLMD,2025-02-11,2025-02-11,0.30029999999999996,2025-03-26,0.3065931,horizon_expiry,1.89161717403478,309.12099209017106,0.023296329044637354,8.72,-10.86
14,30d,NKTR,2025-02-13,2025-02-13,0.8108099999999999,2025-03-28,0.7375617,horizon_expiry,-9.215716351580467,-5029.901655629263,0.6220501596104131,7.88,-7.46
14,30d,ANAB,2025-02-14,2025-02-14,19.07906,2025-03-31,18.57141,horizon_expiry,-2.8552544742021473,-1526.6665105853972,0.4587940164831987,-0.86,-16.53
14,30d,ACIU,2025-02-14,2025-02-14,2.7927899999999997,2025-03-31,1.86813,horizon_expiry,-33.24247535520132,-19200.15382080779,0.008895849880746542,1.89,-16.29
16,30d,BIAF,2025-04-01,2025-04-01,0.6906899999999999,2025-04-01,0.9314990685,take_profit,34.595539460539484,9098.074649793329,0.33604127955987445,-21.35,-46.63
14,30d,AGEN,2025-02-20,2025-02-20,3.4434399999999994,2025-04-03,1.5984,horizon_expiry,-53.67404706902417,-28853.67786637571,0.3739324369489539,-6.93,-50.6
14,30d,GNPX,2025-02-20,2025-02-20,0.4086082,2025-04-03,0.4311684,horizon_expiry,5.310398732899793,1699.5314824748602,0.25241098347100294,-6.44,-6.08
15,30d,ALDX,2025-02-24,2025-02-24,6.73673,2025-04-07,1.94805,horizon_expiry,-71.1409275389129,-54732.985788886486,0.38746332601538586,-6.77,-3.08
15,30d,JSPR,2025-02-27,2025-02-27,5.74574,2025-04-10,3.70629,horizon_expiry,-35.62387394530859,-9479.968159987333,0.06010780295197049,-6.75,-27.49
15,30d,IRWD,2025-02-28,2025-02-28,1.6316299999999997,2025-04-11,0.9445545,horizon_expiry,-42.22542621661906,-14887.797818092142,0.41872300765572174,1.32,-3.29
15,30d,URGN,2025-02-28,2025-02-28,9.25925,2025-04-11,10.109879999999999,horizon_expiry,8.968657715910457,3743.928053824602,0.15342192594051524,9.71,19.31
15,30d,ZLAB,2025-03-03,2025-03-03,33.7337,2025-04-14,31.48848,horizon_expiry,-6.842220230671554,-6015.466609114257,0.38209084671046917,2.03,7.15
15,30d,PTN,2025-03-06,2025-03-06,0.8708699999999999,2025-04-17,0.21978,horizon_expiry,-74.81359110764188,-29077.672270457202,0.16938994779876998,-2.53,-44.3
15,30d,LTRN,2025-03-06,2025-03-06,3.7837799999999993,2025-04-17,3.4165799999999997,horizon_expiry,-9.884991560458936,-3416.2084741714752,0.15697353334736858,-2.46,-23.22
15,30d,AMLX,2025-03-07,2025-03-07,3.6536499999999994,2025-04-21,4.225770000000001,horizon_expiry,15.427775049523195,6027.682075552737,0.44139051792039236,12.03,-0.86
15,30d,SRPT,2025-03-10,2025-03-10,101.94184,2025-04-22,59.25069,horizon_expiry,-41.994075246241394,-39036.31109153951,0.6564371024368783,0.64,-44.74
16,30d,EDIT,2025-04-02,2025-04-02,1.1411399999999998,2025-04-22,1.5389984609999998,take_profit,34.595539460539484,4950.632048908681,0.4999280666237373,-10.71,46.43
16,30d,AMLX,2025-04-02,2025-04-02,3.23323,2025-04-22,4.3604956395,take_profit,34.59553946053947,14128.348897507094,0.36118991428844643,-1.42,51.57
16,30d,KOD,2025-03-30,2025-03-31,2.81281,2025-04-23,3.94605,take_profit,40.008240308296166,13083.749302865213,0.3098434830547455,-16.22,48.31
16,30d,EYPT,2025-04-03,2025-04-03,5.025019999999999,2025-04-23,6.776993222999999,take_profit,34.59553946053949,13145.722494121212,0.15817835010918513,-10.41,48.81
15,30d,BIOA,2025-03-13,2025-03-13,4.37437,2025-04-25,4.225770000000001,horizon_expiry,-3.590073471222037,-806.349780554825,0.43678307324611215,-2.3,-14.02
15,30d,ALEC,2025-03-13,2025-03-13,1.5215199999999998,2025-04-25,1.13886,horizon_expiry,-25.299400898801476,-10643.300145044162,0.22380714736214935,-10.34,-32.36
15,30d,NRIX,2025-03-13,2025-03-13,14.464449999999998,2025-04-25,11.548440000000001,horizon_expiry,-20.319360958721568,-9978.07055902684,0.03747194465981901,0.52,-27.52
15,30d,HUMA,2025-03-18,2025-03-18,2.99299,2025-04-30,1.44855,horizon_expiry,-51.69860927681701,-15396.74887563562,0.4816190110569048,0.3,-49.24
16,30d,ACIU,2025-03-24,2025-03-24,2.15215,2025-05-06,1.6183800000000002,horizon_expiry,-24.95195625181916,-16752.273952970572,0.19314237080672753,-5.56,-20.2
16,30d,BBNX,2025-03-24,2025-03-24,15.095079999999998,2025-05-06,11.33865,horizon_expiry,-25.035207798532,-6284.235881571607,0.1741086068644564,-19.58,-31.27
16,30d,PHAT,2025-03-25,2025-03-25,6.526519999999999,2025-05-07,2.3975999999999997,horizon_expiry,-63.337129275485395,-20618.781635366635,0.0800902603867273,-2.34,-35.83
16,30d,TYRA,2025-03-26,2025-03-26,10.300289999999999,2025-05-08,10.05993,horizon_expiry,-2.5286643409045495,-1097.6227654527902,0.11731853339091362,-3.73,3.93
16,30d,CRVS,2025-04-17,2025-04-17,3.22322,2025-05-09,4.3469956530000005,take_profit,34.59553946053948,16905.994598990786,0.6372124610809927,3.42,12.42
16,30d,CLRB,2025-03-28,2025-03-28,0.36035999999999996,2025-05-12,0.2638359,horizon_expiry,-26.931747323605443,-4484.3369387978855,0.29012546853730353,-4.19,-5.99
16,30d,OPK,2025-03-30,2025-03-31,1.6916899999999997,2025-05-13,1.2987,horizon_expiry,-23.384000921847687,-3939.5185071080978,0.30564594890584634,-6.63,-15.66
16,30d,CASI,2025-04-03,2025-04-03,1.9018999999999997,2025-05-16,1.9389591000000002,horizon_expiry,1.7448370494850733,112.55641208622819,0.05537709027883046,-2.39,-8.37
16,30d,HUMA,2025-04-18,2025-04-21,1.6416399999999998,2025-05-16,2.2139977859999997,take_profit,34.595539460539484,13170.74145856309,0.2703417787833185,1.38,53.79
16,30d,NVO,2025-04-09,2025-04-09,60.550489999999996,2025-05-22,68.10183,horizon_expiry,12.246428406429791,8370.35595561369,0.5172310688404036,7.92,7.45
16,30d,DAWN,2025-04-10,2025-04-10,7.117109999999999,2025-05-23,6.26373,horizon_expiry,-12.166384179181486,-1516.000792795383,0.719605544055696,0.98,-7.58
16,30d,NVCR,2025-04-11,2025-04-11,16.146129999999996,2025-05-27,19.16082,horizon_expiry,18.43417985211719,3158.0164824717976,0.2384617088112525,-4.35,12.21
17,30d,ATYR,2025-05-07,2025-05-07,3.23323,2025-05-29,4.3956,take_profit,35.67910672663506,15638.345901048953,0.15424118317395147,-2.99,61.08
17,30d,AGEN,2025-04-30,2025-04-30,3.0630599999999997,2025-06-02,4.1309958689999995,take_profit,34.59553946053946,12403.545756905289,0.992967254581364,8.04,19.93
17,30d,RGNX,2025-05-13,2025-05-13,7.977969999999999,2025-06-02,10.7594892405,take_profit,34.595539460539506,15697.910145766567,0.6934430248731291,17.53,22.45
16,30d,QTTB,2025-04-20,2025-04-21,2.15215,2025-06-03,1.91808,horizon_expiry,-11.054170372526414,-4130.829434274237,0.780144736352541,-7.88,-12.81
16,30d,OCUL,2025-04-18,2025-04-21,7.19719,2025-06-03,8.32167,horizon_expiry,15.392858695036365,7225.49225249068,0.40701253716147967,3.15,-1.31
17,30d,TCRX,2025-05-18,2025-05-19,1.21121,2025-06-03,1.6334983665,take_profit,34.595539460539484,16447.481692238864,0.30654561247059525,11.29,24.19
17,30d,SGMT,2025-05-15,2025-05-15,3.1231199999999997,2025-06-04,4.211995787999999,take_profit,34.595539460539456,14468.29945315863,0.6978435566215909,6.52,129.81
17,30d,PHAT,2025-04-23,2025-04-23,4.11411,2025-06-05,4.68531,horizon_expiry,13.656385980412338,4999.977858050428,0.39397558597003296,0.73,-2.43
17,30d,INAB,2025-05-01,2025-05-01,0.17317299999999997,2025-06-06,3.57642,take_profit,1961.1032353163064,948288.5661051038,0.363554627991676,-3.53,-21.18
18,30d,ANNX,2025-05-29,2025-05-29,2.0520499999999995,2025-06-06,2.7674972325,take_profit,34.59553946053949,13778.681388667414,0.21181259502980015,12.75,17.65
17,30d,ACRS,2025-04-29,2025-04-29,1.4914899999999998,2025-06-11,1.56843,horizon_expiry,4.948492696985839,3505.7084210287867,0.1843722172172786,-7.25,5.8
18,30d,CASI,2025-06-12,2025-06-12,1.8109090999999997,2025-06-13,2.442282557715,take_profit,34.59553946053951,19202.49296495061,0.4165263124158283,-20.11,-22.28
17,30d,AVXL,2025-05-04,2025-05-05,9.369359999999999,2025-06-17,8.91108,horizon_expiry,-5.081290030955719,-3454.8381297790693,0.0439772770053244,-7.41,-12.01
17,30d,ATRC,2025-05-06,2025-05-06,28.6286,2025-06-18,31.57839,horizon_expiry,10.083260493654306,8941.653426910969,0.16129107975528917,4.95,15.04
17,30d,CHRS,2025-05-08,2025-05-08,0.9516506999999998,2025-06-23,0.7259733,horizon_expiry,-23.866729263572857,-10013.728953669037,0.4102142741121613,-14.82,-11.8
17,30d,ANTX,2025-05-08,2025-05-08,1.2212199999999998,2025-06-23,1.0689300000000002,horizon_expiry,-12.645201051057459,-5213.820673848772,0.3039097973245691,-1.67,-6.67
17,30d,CNTX,2025-05-09,2025-05-09,0.77077,2025-06-24,0.5752242,horizon_expiry,-25.51929876628554,-8742.794937802366,0.3161669421197157,1.3,-9.87
17,30d,AARD,2025-05-09,2025-05-09,10.65064,2025-06-24,14.363985635999999,take_profit,34.59553946053947,2784.958203362332,0.13875859191054823,-20.33,6.47
17,30d,NUWE,2025-05-15,2025-05-15,0.9809799999999999,2025-06-30,0.21978,horizon_expiry,-77.64063700372289,-2834.4199638567643,0.36956029199644785,2.13,-70.21
17,30d,VSTM,2025-05-18,2025-05-19,7.427419999999999,2025-07-02,4.845149999999999,horizon_expiry,-34.89705199626006,-3581.329468787203,0.2613119542587265,7.23,-31.48
18,30d,CRBU,2025-06-11,2025-06-11,1.24124,2025-07-09,1.673998326,take_profit,34.59553946053948,14232.502707867265,0.0737358393657589,-3.45,40.52
19,30d,ELUT,2025-06-17,2025-06-17,1.8218199999999998,2025-07-09,2.456997543,take_profit,34.595539460539484,22525.56411221461,0.05735885624933207,-2.79,13.41
18,30d,SAVA,2025-05-25,2025-05-27,2.12212,2025-07-10,2.15784,horizon_expiry,1.48005915634517,558.1893364980133,0.5902635062914751,-5.63,-8.92
18,30d,OGN,2025-05-29,2025-05-29,9.209199999999997,2025-07-14,9.80019,horizon_expiry,6.204764809095302,1886.9753430558922,0.19939454704664045,2.39,4.99
18,30d,NVO,2025-06-02,2025-06-02,71.84176999999998,2025-07-16,66.97296,horizon_expiry,-6.9633892760327,-4141.050170875809,0.5460219882098217,6.42,-1.54
19,30d,IOVA,2025-07-08,2025-07-08,1.7016999999999998,2025-07-17,2.2949977049999997,take_profit,34.595539460539484,14341.009789032454,0.3691570614398107,1.01,32.66
18,30d,KURA,2025-06-04,2025-06-04,6.46646,2025-07-18,6.35364,horizon_expiry,-1.9410092293864714,-1225.9735074382552,0.7045372741901976,2.44,-13.55
18,30d,ARVN,2025-06-04,2025-06-04,7.047039999999999,2025-07-18,7.34265,horizon_expiry,3.9866294306456678,1129.668738039829,0.15349941817803314,13.15,12.57
